INDEX	RCEPT_DE	LANG_FLAG_NM	CNSLT_LCLAS_NM	CNSLT_MLSFC_NM	CNSLT_SCLAS_NM	CNSLT_KWRD_RN1_NM	CNSLT_KWRD_RN2_NM	CNSLT_KWRD_RN3_NM	CNSLT_KWRD_RN4_NM	CNSLT_KWRD_RN5_NM	CNSLT_TY_NM	TOUR_PURPS_NM	COURS_NM	CSTMR_INCLN_NM	CHNNEL_FLAG_NM	TALK_FLAG_NM	STATE_NM	UPDT_DE	관광지	기상
617	20210701	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210701	종달리항	구름조금
618	20210705	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210705	종달리항	비
619	20210706	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210706	종달리항	흐림
620	20210709	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210709	종달리항	비
621	20210719	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210719	종달리항	구름조금
622	20210703	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210703	종달리항	비
623	20210708	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210708	종달리항	비
624	20210707	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210707	종달리항	비
625	20210714	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210714	종달리항	흐림
626	20210718	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210718	종달리항	비
627	20210721	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210727	종달리항	구름조금
628	20210710	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210710	종달리항	구름많음
629	20210713	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210713	종달리항	구름많음
630	20210702	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210702	종달리항	흐림
631	20210730	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210730	종달리항	비
632	20210728	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210728	종달리항	맑음
633	20210712	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210712	종달리항	구름많음
634	20210716	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210716	종달리항	구름많음
635	20210729	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210729	종달리항	구름많음
636	20210715	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210715	종달리항	구름많음
637	20210726	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210726	종달리항	흐림
638	20210720	한국어	교통	항공&배편	도내배편	종달리항	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210720	종달리항	구름많음
639	20210704	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210704	우도	비
640	20210718	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210718	우도	비
641	20210718	영어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210718	우도	비
642	20210721	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210721	우도	구름많음
643	20210710	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210710	우도	구름많음
644	20210704	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210704	우도	비
645	20210706	한국어	교통	항공&배편	도내배편	우도	이용	운항			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210706	우도	흐림
646	20210706	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210706	우도	흐림
647	20210708	한국어	교통	항공&배편	도내배편	우도	정상운영	운항			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210708	우도	비
648	20210718	영어	교통	항공&배편	도내배편	우도	유선	제주	관광정보	방문	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210718	우도	비
649	20210718	한국어	교통	항공&배편	도내배편	우도	유선	이용	운항		일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210718	우도	비
650	20210727	한국어	교통	항공&배편	도내배편	우도	방문	운항			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210727	우도	구름조금
651	20210727	한국어	교통	항공&배편	도내배편	우도	정상운영	운항			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210727	우도	구름조금
652	20210728	영어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210728	우도	맑음
653	20210703	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210703	우도	비
654	20210702	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210702	우도	흐림
655	20210704	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210704	우도	비
656	20210731	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210731	우도	비
657	20210706	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210706	우도	흐림
658	20210706	한국어	교통	항공&배편	도내배편	우도	유선	이용	운항		일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210706	우도	흐림
659	20210725	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210725	우도	비
660	20210725	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210725	우도	비
661	20210726	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210726	우도	흐림
662	20210727	한국어	교통	항공&배편	도내배편	우도	렌트	운항			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210727	우도	구름조금
663	20210725	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210725	우도	비
664	20210717	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210717	우도	비
665	20210727	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210727	우도	구름조금
666	20210725	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210725	우도	비
667	20210711	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210711	우도	구름많음
668	20210726	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210726	우도	흐림
669	20210726	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210726	우도	흐림
670	20210727	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210727	우도	구름조금
671	20210728	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210728	우도	맑음
672	20210711	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210711	우도	구름많음
673	20210725	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210725	우도	비
674	20210725	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210725	우도	비
675	20210726	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210726	우도	흐림
676	20210717	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210717	우도	비
677	20210726	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210726	우도	흐림
678	20210726	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210726	우도	흐림
679	20210726	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210726	우도	흐림
680	20210726	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210726	우도	흐림
681	20210726	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210726	우도	흐림
682	20210728	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210728	우도	맑음
683	20210720	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210720	우도	구름많음
684	20210731	한국어	교통	항공&배편	도내배편	우도	운항				일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210731	우도	비
685	20210727	한국어	교통	항공&배편	도내배편	우도	방문	운항			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210727	우도	구름조금
686	20210727	한국어	교통	항공&배편	도내배편	우도	종달리항	운항			일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210727	우도	구름조금
687	20210702	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210702	성산	흐림
688	20210705	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210705	성산	비
689	20210703	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210703	성산	비
690	20210706	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210706	성산	흐림
691	20210726	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210726	성산	비
692	20210709	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210709	성산	구름많음
693	20210719	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210719	성산	비
694	20210708	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210708	성산	비
695	20210708	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210708	성산	비
696	20210708	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210708	성산	비
697	20210721	한국어	교통	항공&배편	도내배편	성산	성산포항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210727	성산	구름조금
698	20210715	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210715	성산	구름많음
699	20210716	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210716	성산	구름많음
700	20210718	영어	교통	항공&배편	도내배편	성산	우도	유선	성산항	운항	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210718	성산	비
701	20210701	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210701	성산	구름조금
702	20210714	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210714	성산	흐림
703	20210713	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210713	성산	구름많음
704	20210730	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210730	성산	비
705	20210724	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210724	성산	흐림
706	20210727	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210727	성산	구름조금
707	20210727	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210727	성산	구름조금
708	20210707	한국어	교통	항공&배편	도내배편	성산	우도	성산항	이용	운항	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210707	성산	비
709	20210714	한국어	교통	항공&배편	도내배편	성산	우도	성산항	종달리항	운항	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210714	성산	흐림
710	20210708	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210708	성산	비
711	20210723	한국어	교통	항공&배편	입도배편	성산	우도	성산항	이용		일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210723	성산	흐림
712	20210731	한국어	교통	항공&배편	도내배편	성산	우도	성산항	운항		일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210731	성산	비
713	20210727	영어	교통	항공&배편	입도배편	성산	우도	성산항	이용	종달리항	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210727	성산	구름조금
714	20210707	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210707	성산	비
715	20210726	한국어	교통	항공&배편	입도배편	성산	우도	성산항	이용	종달리항	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210726	성산	비
716	20210727	한국어	교통	항공&배편	입도배편	성산	우도	성산항	이용	종달리항	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210727	성산	구름조금
717	20210727	한국어	교통	항공&배편	입도배편	성산	우도	성산항	이용	종달리항	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210727	성산	구름조금
718	20210712	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210712	성산	구름많음
719	20210725	한국어	교통	항공&배편	도내배편	성산	우도	성산항	운항		일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210725	성산	비
720	20210725	한국어	교통	항공&배편	도내배편	성산	우도	성산항	운항		일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210725	성산	비
721	20210729	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210729	성산	구름조금
722	20210720	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210720	성산	구름많음
723	20210723	한국어	교통	항공&배편	도내배편	성산	우도	성산항	운항		일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210723	성산	흐림
724	20210726	한국어	교통	항공&배편	도내배편	성산	우도	성산항	종달리항	운항	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210726	성산	비
725	20210728	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210728	성산	맑음
726	20210728	한국어	교통	항공&배편	입도배편	성산	우도	성산항	이용	종달리항	일반	휴양 및 관광	홈페이지	일반	전화	인바운드	완료	20210728	성산	맑음
727	20210727	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210727	성산	구름조금
728	20210727	한국어	교통	항공&배편	도내배편	성산	성산항	운항			일반	휴양 및 관광	홈페이지	일반	전화	아웃바운드	완료	20210727	성산	구름조금
